CYP2C9_allele	African_American_Afro_Caribbean	American	Central_South_Asian	East_Asian	European	Latino	Near_Eastern	Oceanian	Sub_Saharan_African
*27/*59	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*27/*6	1.7e-08	2e-12	2e-12	3.2e-09	5.999999999999999e-10	2e-09	2e-12	2e-12	1.76e-08
*27/*60	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*27/*61	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*27/*62	2e-12	2e-12	2e-12	3.2e-09	2e-10	2e-10	2e-12	2e-12	2e-12
*27/*63	2e-12	2e-12	1e-09	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*27/*64	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*27/*65	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*27/*66	2e-12	2e-12	1.6e-09	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*27/*67	2e-12	2e-12	4e-10	3.2e-09	2e-12	2e-10	2e-12	2e-12	2e-12
*27/*68	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*27/*69	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*27/*7	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*27/*70	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*27/*71	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*27/*72	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*27/*73	2e-12	2e-12	8e-10	3.2e-09	2e-10	2e-12	2e-12	2e-12	2e-12
*27/*74	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*27/*75	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*27/*8	1.1799999999999998e-07	4.08e-08	2e-09	1.1840000000000002e-05	3.5999999999999996e-09	1.48e-08	1.1999999999999998e-09	2e-12	1.516e-07
*27/*9	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2.592e-07
*28/*28	1e-12	1e-12	1e-12	4e-06	1e-12	1e-12	1e-12	1e-12	1e-12
*28/*29	2e-12	2e-12	2e-12	8.8e-06	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*3	2.6999999999999997e-08	6.02e-08	2.198e-07	0.0001504	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*28/*30	2e-12	2e-12	2e-12	6.4000000000000006e-06	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*31	2e-12	2e-12	2e-12	6.4000000000000006e-06	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*32	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*33	2e-12	2e-12	2e-12	2.8e-06	2e-12	2e-12	2e-09	2e-12	2e-12
*28/*34	2e-12	2e-12	2e-12	8.000000000000001e-07	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*35	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*36	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*37	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*38	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*39	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*4	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2.3999999999999996e-09	2e-12	2e-12
*28/*40	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*41	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*42	2e-12	2e-12	2e-12	4e-05	2e-12	2e-10	1e-09	2e-12	2e-12
*28/*43	2e-12	2e-12	2e-10	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*44	2e-12	2e-12	2e-12	4e-09	2e-12	5.999999999999999e-10	2e-12	2e-12	2e-12
*28/*45	2e-12	2e-12	4e-10	4e-09	4e-10	1e-09	2e-12	2e-12	2e-12
*28/*46	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*47	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*48	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*49	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*5	2.3199999999999996e-08	3e-09	2e-12	4e-09	4e-10	1.7399999999999997e-08	1e-09	2e-12	2.06e-08
*28/*50	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*51	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*52	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*53	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*54	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*55	2e-12	2e-12	2e-12	4.16e-05	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*56	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*57	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*58	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*59	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*6	1.7e-08	2e-12	2e-12	4e-09	5.999999999999999e-10	2e-09	2e-12	2e-12	1.76e-08
*28/*60	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*61	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*62	2e-12	2e-12	2e-12	4e-09	2e-10	2e-10	2e-12	2e-12	2e-12
*28/*63	2e-12	2e-12	1e-09	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*64	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*65	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*66	2e-12	2e-12	1.6e-09	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*67	2e-12	2e-12	4e-10	4e-09	2e-12	2e-10	2e-12	2e-12	2e-12
*28/*68	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*69	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*7	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*70	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*71	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*72	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*73	2e-12	2e-12	8e-10	4e-09	2e-10	2e-12	2e-12	2e-12	2e-12
*28/*74	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*75	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*28/*8	1.1799999999999998e-07	4.08e-08	2e-09	1.48e-05	3.5999999999999996e-09	1.48e-08	1.1999999999999998e-09	2e-12	1.516e-07
*28/*9	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2e-12	2e-12	2.592e-07
*29/*29	1e-12	1e-12	1e-12	4.84e-06	1e-12	1e-12	1e-12	1e-12	1e-12
*29/*3	2.6999999999999997e-08	6.02e-08	2.198e-07	0.00016544000000000002	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*29/*30	2e-12	2e-12	2e-12	7.04e-06	2e-12	2e-12	2e-12	2e-12	2e-12
*29/*31	2e-12	2e-12	2e-12	7.04e-06	2e-12	2e-12	2e-12	2e-12	2e-12
*29/*32	2e-12	2e-12	2e-12	4.4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*29/*33	2e-12	2e-12	2e-12	3.08e-06	2e-12	2e-12	2e-09	2e-12	2e-12
*29/*34	2e-12	2e-12	2e-12	8.8e-07	2e-12	2e-12	2e-12	2e-12	2e-12
*29/*35	2e-12	2e-12	2e-12	4.4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*29/*36	2e-12	2e-12	2e-12	4.4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*29/*37	2e-12	2e-12	2e-12	4.4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*29/*38	2e-12	2e-12	2e-12	4.4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*29/*39	2e-12	2e-12	2e-12	4.4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*29/*4	2e-12	2e-12	2e-12	4.4e-09	2e-12	2e-12	2.3999999999999996e-09	2e-12	2e-12
*29/*40	2e-12	2e-12	2e-12	4.4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*29/*41	2e-12	2e-12	2e-12	4.4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*29/*42	2e-12	2e-12	2e-12	4.4000000000000006e-05	2e-12	2e-10	1e-09	2e-12	2e-12
*29/*43	2e-12	2e-12	2e-10	4.4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*29/*44	2e-12	2e-12	2e-12	4.4e-09	2e-12	5.999999999999999e-10	2e-12	2e-12	2e-12
*29/*45	2e-12	2e-12	4e-10	4.4e-09	4e-10	1e-09	2e-12	2e-12	2e-12
*29/*46	2e-12	2e-12	2e-12	4.4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*29/*47	2e-12	2e-12	2e-12	4.4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*29/*48	2e-12	2e-12	2e-12	4.4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*29/*49	2e-12	2e-12	2e-12	4.4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*29/*5	2.3199999999999996e-08	3e-09	2e-12	4.4e-09	4e-10	1.7399999999999997e-08	1e-09	2e-12	2.06e-08
*29/*50	2e-12	2e-12	2e-12	4.4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*29/*51	2e-12	2e-12	2e-12	4.4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*29/*52	2e-12	2e-12	2e-12	4.4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*29/*53	2e-12	2e-12	2e-12	4.4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*29/*54	2e-12	2e-12	2e-12	4.4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*29/*55	2e-12	2e-12	2e-12	4.576e-05	2e-12	2e-12	2e-12	2e-12	2e-12
*29/*56	2e-12	2e-12	2e-12	4.4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*29/*57	2e-12	2e-12	2e-12	4.4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*29/*58	2e-12	2e-12	2e-12	4.4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*29/*59	2e-12	2e-12	2e-12	4.4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*29/*6	1.7e-08	2e-12	2e-12	4.4e-09	5.999999999999999e-10	2e-09	2e-12	2e-12	1.76e-08
*29/*60	2e-12	2e-12	2e-12	4.4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*29/*61	2e-12	2e-12	2e-12	4.4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*29/*62	2e-12	2e-12	2e-12	4.4e-09	2e-10	2e-10	2e-12	2e-12	2e-12
*29/*63	2e-12	2e-12	1e-09	4.4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*29/*64	2e-12	2e-12	2e-12	4.4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*29/*65	2e-12	2e-12	2e-12	4.4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*29/*66	2e-12	2e-12	1.6e-09	4.4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*29/*67	2e-12	2e-12	4e-10	4.4e-09	2e-12	2e-10	2e-12	2e-12	2e-12
*29/*68	2e-12	2e-12	2e-12	4.4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*29/*69	2e-12	2e-12	2e-12	4.4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*29/*7	2e-12	2e-12	2e-12	4.4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*29/*70	2e-12	2e-12	2e-12	4.4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*29/*71	2e-12	2e-12	2e-12	4.4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*29/*72	2e-12	2e-12	2e-12	4.4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*29/*73	2e-12	2e-12	8e-10	4.4e-09	2e-10	2e-12	2e-12	2e-12	2e-12
*29/*74	2e-12	2e-12	2e-12	4.4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*29/*75	2e-12	2e-12	2e-12	4.4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*29/*8	1.1799999999999998e-07	4.08e-08	2e-09	1.6280000000000003e-05	3.5999999999999996e-09	1.48e-08	1.1999999999999998e-09	2e-12	1.516e-07
*29/*9	2e-12	2e-12	2e-12	4.4e-09	2e-12	2e-12	2e-12	2e-12	2.592e-07
*3/*3	0.00018224999999999998	0.0009060099999999998	0.01207801	0.00141376	0.00570025	0.00161604	0.006806250000000001	0.00024335999999999997	0.00012544
*3/*30	2.6999999999999997e-08	6.02e-08	2.198e-07	0.00012032000000000001	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*31	2.6999999999999997e-08	6.02e-08	2.198e-07	0.00012032000000000001	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*32	2.6999999999999997e-08	6.02e-08	2.198e-07	7.52e-08	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*33	2.6999999999999997e-08	6.02e-08	2.198e-07	5.2640000000000004e-05	1.51e-07	8.039999999999999e-08	0.000165	3.1199999999999995e-08	2.24e-08
*3/*34	2.6999999999999997e-08	6.02e-08	2.198e-07	1.5040000000000002e-05	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*35	2.6999999999999997e-08	6.02e-08	2.198e-07	7.52e-08	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*36	2.6999999999999997e-08	6.02e-08	2.198e-07	7.52e-08	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*37	2.6999999999999997e-08	6.02e-08	2.198e-07	7.52e-08	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*38	2.6999999999999997e-08	6.02e-08	2.198e-07	7.52e-08	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*39	2.6999999999999997e-08	6.02e-08	2.198e-07	7.52e-08	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*4	2.6999999999999997e-08	6.02e-08	2.198e-07	7.52e-08	1.51e-07	8.039999999999999e-08	0.000198	3.1199999999999995e-08	2.24e-08
*3/*40	2.6999999999999997e-08	6.02e-08	2.198e-07	7.52e-08	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*41	2.6999999999999997e-08	6.02e-08	2.198e-07	7.52e-08	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*42	2.6999999999999997e-08	6.02e-08	2.198e-07	0.0007520000000000001	1.51e-07	8.040000000000001e-06	8.25e-05	3.1199999999999995e-08	2.24e-08
*3/*43	2.6999999999999997e-08	6.02e-08	2.198e-05	7.52e-08	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*44	2.6999999999999997e-08	6.02e-08	2.198e-07	7.52e-08	1.51e-07	2.4119999999999996e-05	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*45	2.6999999999999997e-08	6.02e-08	4.396e-05	7.52e-08	3.02e-05	4.02e-05	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*46	2.6999999999999997e-08	6.02e-08	2.198e-07	7.52e-08	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*47	2.6999999999999997e-08	6.02e-08	2.198e-07	7.52e-08	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*48	2.6999999999999997e-08	6.02e-08	2.198e-07	7.52e-08	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*49	2.6999999999999997e-08	6.02e-08	2.198e-07	7.52e-08	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*5	0.00031319999999999997	9.03e-05	2.198e-07	7.52e-08	3.02e-05	0.0006994799999999999	8.25e-05	3.1199999999999995e-08	0.00023072000000000001
*3/*50	2.6999999999999997e-08	6.02e-08	2.198e-07	7.52e-08	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*51	2.6999999999999997e-08	6.02e-08	2.198e-07	7.52e-08	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*52	2.6999999999999997e-08	6.02e-08	2.198e-07	7.52e-08	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*53	2.6999999999999997e-08	6.02e-08	2.198e-07	7.52e-08	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*54	2.6999999999999997e-08	6.02e-08	2.198e-07	7.52e-08	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*55	2.6999999999999997e-08	6.02e-08	2.198e-07	0.00078208	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*56	2.6999999999999997e-08	6.02e-08	2.198e-07	7.52e-08	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*57	2.6999999999999997e-08	6.02e-08	2.198e-07	7.52e-08	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*58	2.6999999999999997e-08	6.02e-08	2.198e-07	7.52e-08	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*59	2.6999999999999997e-08	6.02e-08	2.198e-07	7.52e-08	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*6	0.00022950000000000002	6.02e-08	2.198e-07	7.52e-08	4.5299999999999997e-05	8.04e-05	1.65e-07	3.1199999999999995e-08	0.00019712
*3/*60	2.6999999999999997e-08	6.02e-08	2.198e-07	7.52e-08	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*61	2.6999999999999997e-08	6.02e-08	2.198e-07	7.52e-08	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*62	2.6999999999999997e-08	6.02e-08	2.198e-07	7.52e-08	1.51e-05	8.040000000000001e-06	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*63	2.6999999999999997e-08	6.02e-08	0.0001099	7.52e-08	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*64	2.6999999999999997e-08	6.02e-08	2.198e-07	7.52e-08	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*65	2.6999999999999997e-08	6.02e-08	2.198e-07	7.52e-08	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*66	2.6999999999999997e-08	6.02e-08	0.00017584	7.52e-08	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*67	2.6999999999999997e-08	6.02e-08	4.396e-05	7.52e-08	1.51e-07	8.040000000000001e-06	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*68	2.6999999999999997e-08	6.02e-08	2.198e-07	7.52e-08	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*69	2.6999999999999997e-08	6.02e-08	2.198e-07	7.52e-08	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*7	2.6999999999999997e-08	6.02e-08	2.198e-07	7.52e-08	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*70	2.6999999999999997e-08	6.02e-08	2.198e-07	7.52e-08	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*71	2.6999999999999997e-08	6.02e-08	2.198e-07	7.52e-08	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*72	2.6999999999999997e-08	6.02e-08	2.198e-07	7.52e-08	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*73	2.6999999999999997e-08	6.02e-08	8.792e-05	7.52e-08	1.51e-05	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*74	2.6999999999999997e-08	6.02e-08	2.198e-07	7.52e-08	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*75	2.6999999999999997e-08	6.02e-08	2.198e-07	7.52e-08	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*3/*8	0.0015929999999999998	0.00122808	0.0002198	0.00027824	0.0002718	0.0005949600000000001	9.9e-05	3.1199999999999995e-08	0.0016979200000000001
*3/*9	2.6999999999999997e-08	6.02e-08	2.198e-07	7.52e-08	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	0.00290304
*30/*30	1e-12	1e-12	1e-12	2.56e-06	1e-12	1e-12	1e-12	1e-12	1e-12
*30/*31	2e-12	2e-12	2e-12	5.12e-06	2e-12	2e-12	2e-12	2e-12	2e-12
*30/*32	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*30/*33	2e-12	2e-12	2e-12	2.24e-06	2e-12	2e-12	2e-09	2e-12	2e-12
*30/*34	2e-12	2e-12	2e-12	6.4e-07	2e-12	2e-12	2e-12	2e-12	2e-12
*30/*35	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*30/*36	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*30/*37	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*30/*38	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*30/*39	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*30/*4	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2.3999999999999996e-09	2e-12	2e-12
*30/*40	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*30/*41	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*30/*42	2e-12	2e-12	2e-12	3.2000000000000005e-05	2e-12	2e-10	1e-09	2e-12	2e-12
*30/*43	2e-12	2e-12	2e-10	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*30/*44	2e-12	2e-12	2e-12	3.2e-09	2e-12	5.999999999999999e-10	2e-12	2e-12	2e-12
*30/*45	2e-12	2e-12	4e-10	3.2e-09	4e-10	1e-09	2e-12	2e-12	2e-12
*30/*46	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*30/*47	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*30/*48	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*30/*49	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*30/*5	2.3199999999999996e-08	3e-09	2e-12	3.2e-09	4e-10	1.7399999999999997e-08	1e-09	2e-12	2.06e-08
*30/*50	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*30/*51	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*30/*52	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*30/*53	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*30/*54	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*30/*55	2e-12	2e-12	2e-12	3.328e-05	2e-12	2e-12	2e-12	2e-12	2e-12
*30/*56	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*30/*57	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*30/*58	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*30/*59	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*30/*6	1.7e-08	2e-12	2e-12	3.2e-09	5.999999999999999e-10	2e-09	2e-12	2e-12	1.76e-08
*30/*60	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*30/*61	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*30/*62	2e-12	2e-12	2e-12	3.2e-09	2e-10	2e-10	2e-12	2e-12	2e-12
*30/*63	2e-12	2e-12	1e-09	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*30/*64	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*30/*65	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*30/*66	2e-12	2e-12	1.6e-09	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*30/*67	2e-12	2e-12	4e-10	3.2e-09	2e-12	2e-10	2e-12	2e-12	2e-12
*30/*68	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*30/*69	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*30/*7	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*30/*70	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
